OC,soil_types,tem,tp,pm,st,slope,twi,lc_1,ele,NDVI
12.7,31,287.9497375,1.33E-08,5400,2,0.629496396,15.95137691,12,723.1850586,0.224000007
5.9,76,287.0499878,1.43E-08,1211,2,0.523557007,25.41857338,24,866.49823,0.231999993
9.2,31,287.0851135,1.42E-08,2140,4,1.379287481,24.44973183,12,889.5119019,0.200000003
17.7,31,288.0766296,1.31E-08,5400,2,0.095266759,27.12256622,12,695.7069092,0.34799999
6,31,287.4370422,1.34E-08,2140,2,0.439725488,25.59307861,20,825.90271,0.208000004
39.3,76,287.6116638,1.31E-08,1211,2,1.394958377,10.62292004,12,854.1509399,0.231999993
11.6,31,288.1871033,1.26E-08,5400,3,0.16736941,26.55904198,13,698.7960205,0.384000003
7.5,76,289.3695068,1.03E-08,1211,2,0.232553378,26.23012352,24,510.7738647,0.296000004
18,76,288.0806885,1.19E-08,1211,2,1.675306678,24.25521088,24,765.069397,0.287999988
3.7,31,287.2388306,1.29E-08,2140,4,1.815764666,24.1746521,12,871.0551147,0.247999996
76.8,31,288.8860474,1.07E-08,2110,2,1.520464063,10.53673172,20,593.5126953,0.228
10.3,28,287.7236328,1.25E-08,2140,2,0.153972447,26.64247131,12,791.7401123,0.167999998
12.8,31,288.0667419,1.17E-08,2140,2,0.69611007,14.95576668,12,782.1526489,0.184
13.8,28,287.6816711,1.25E-08,2140,2,1.918775558,10.99706841,15,799.2018433,0.231999993
13.9,83,288.2344971,1.26E-08,2110,3,2.253408432,23.95853233,26,736.3548584,0.211999997
21.6,83,288.7052002,1.25E-08,2110,3,2.160048962,14.70716572,20,609.2476807,0.219999999
19.5,31,289.3415222,1.00E-08,2110,2,2.854192257,16.48561668,20,543.0480347,0.224000007
16.1,28,288.721405,1.07E-08,2140,2,0.994810283,10.96108532,12,672.6973267,0.200000003
19.3,28,288.0921021,1.16E-08,1211,3,1.255608439,13.6726408,21,773.0643311,0.203999996
53.6,28,287.2978516,1.29E-08,2140,2,0.900110841,24.87664795,12,879.4311523,0.208000004
6.4,28,287.9079895,1.19E-08,2140,2,1.316646695,11.77933025,15,773.3416748,0.268000007
18.8,28,288.0500183,1.16E-08,2140,2,1.461972952,11.67459106,15,759.078125,0.211999997
11.3,28,287.021637,1.35E-08,2140,2,1.218536258,24.57369232,28,920.6952515,0.208000004
10.9,28,287.3328857,1.27E-08,1211,3,1.049078345,12.51739597,15,866.3257446,0.200000003
4.5,31,287.1963196,1.36E-08,2110,2,0.564144731,25.3439045,21,901.1332397,0.203999996
14.4,28,287.0699463,1.43E-08,2140,2,0.324121892,14.855196,12,886.1896973,0.247999996
6.4,28,287.766449,1.27E-08,2140,2,0.85828197,24.92424011,15,777.6665039,0.231999993
8.8,28,287.6020203,1.39E-08,2140,2,1.738466978,24.21818161,12,794.5024414,0.224000007
12,76,287.3403625,1.38E-08,1211,2,2.116277456,10.89901638,12,857.3624268,0.247999996
21,76,287.3372192,1.50E-08,1211,2,1.773984432,12.7803297,29,821.5559082,0.331999987
79,31,287.8198242,1.46E-08,2140,2,2.179748297,23.99180031,28,790.2471924,0.324000001
5.7,28,288.1167603,1.16E-08,1211,3,1.399301171,10.6198101,28,790.8808594,0.228
26,76,289.1704712,1.11E-08,1211,2,1.131424904,13.77681351,13,609.1617432,0.244000003
6.7,28,289.3452759,1.11E-08,2140,2,0.911361337,11.74186134,15,562.0264282,0.224000007
3.8,31,288.9235535,1.21E-08,2140,2,2.955644608,11.25767231,20,550.2544556,0.256000012
19.8,47,288.8573608,1.32E-08,5400,2,1.153472185,15.85002327,20,564.8635254,0.231999993
10.1,76,288.890625,1.54E-08,1211,2,1.52725184,14.19583702,16,481.5044556,0.328000009
7.4,31,287.7435608,1.51E-08,2140,4,4.067496777,9.551272392,24,877.7664185,0.300000012
14.9,31,290.0447693,1.67E-08,2140,3,0.885348499,24.89318657,20,287.4370422,0.331999987
16.4,76,289.5699768,1.73E-08,1211,2,2.069825888,11.8375206,16,304.940979,0.363999993
16.8,31,289.898407,1.35E-08,2140,4,4.183340073,23.33860397,24,340.3874207,0.263999999
11.9,31,290.3025513,1.72E-08,2140,3,0.874480367,15.02185535,15,184.1852112,0.388000011
11.6,31,285.2210693,1.91E-08,2140,4,7.085434437,22.80833626,26,1164.466553,0.416000009
13.5,76,287.8264771,1.85E-08,1211,2,6.186581135,11.32692719,28,707.1296997,0.504000008
24.4,76,290.6133118,1.88E-08,1211,2,1.702611208,14.517869,16,114.417305,0.463999987
21.8,47,290.9883118,1.85E-08,5400,2,1.092633367,15.58576965,16,17.96268082,0.451999992
16.1,32,288.6546631,2.29E-08,2115,4,1.056633711,24.71629143,17,122.3350296,0.476000011
17.9,87,288.2311707,2.52E-08,2111,4,1.224459648,11.44647789,29,124.4538116,0.575999975
10.5,31,288.6127625,2.25E-08,2140,2,0.9446612,24.82833099,15,141.5372772,0.404000014
22.8,92,288.5855103,2.24E-08,3130,1,0.479090154,25.50733566,21,117.5379791,0.656000018
8.6,32,288.8372192,2.06E-08,1212,1,0.399074644,14.17715836,29,86.36025238,0.523999989
2.8,32,288.8605042,2.08E-08,1212,1,0.391157657,16.91189194,21,76.23397064,0.43599999
15,32,288.436676,2.36E-08,1212,1,1.26848352,12.66390705,25,105.1909866,0.720000029
23.1,31,288.4995422,2.35E-08,2140,2,3.375727177,23.55372429,21,143.9923248,0.476000011
7.9,34,289.0005798,2.00E-08,1210,1,0.900305569,24.87643242,23,78.84953308,0.60799998
6.4,87,287.8743591,2.72E-08,2111,4,4.639774323,10.11227417,25,161.851532,0.691999972
3.3,21,289.4510803,1.83E-08,5100,1,0.154416189,26.63959503,20,23.6348896,0.463999987
2.6,21,289.4378357,1.85E-08,5100,1,0.151960671,26.65562439,13,53.42556763,0.592000008
8.2,31,289.1044617,2.00E-08,2140,2,0.113418162,26.94816589,4,48.29013824,0.34799999
20.4,108,289.2913208,1.94E-08,5311,1,0.685456634,25.14911461,20,77.17288208,0.412
24.9,31,288.742157,2.23E-08,2140,2,0.633633614,25.22773743,17,123.3816757,0.34799999
17.9,108,289.0697327,2.12E-08,5311,1,0.021977717,16.71961784,23,172.5097198,0.536000013
11.9,108,288.9630127,2.30E-08,5311,1,1.40978086,24.42785645,29,253.5465393,0.575999975
9.9,108,289.5424805,1.80E-08,5311,1,0.367762923,25.77179527,23,61.68876266,0.56400001
12.3,49,289.4446106,1.83E-08,5500,2,0.157659262,23.94465256,20,9.535571098,0.716000021
3.9,108,289.2759399,1.93E-08,5311,1,1.297353506,24.51099586,23,99.24346924,0.472000003
11.5,108,289.2915039,1.95E-08,5311,1,0.253896236,12.32680511,22,102.4266815,0.456
9.2,108,289.3215332,1.91E-08,5311,1,1.112158656,11.54270077,23,47.98187637,0.523999989
6.5,108,289.5437317,1.84E-08,5311,1,0.837074995,11.82689953,12,60.08730316,0.407999992
9,108,289.4778442,1.88E-08,5311,1,0.229419127,26.2436924,23,91.47555542,0.444000006
15.1,108,289.2225037,2.01E-08,5311,1,1.387022376,24.44413757,29,151.984436,0.512000024
5.1,49,289.3847046,1.97E-08,5500,2,0.622336984,12.52882862,13,17.50189972,0.504000008
38.6,108,289.0693359,2.12E-08,5311,1,0.476523876,25.51270676,29,167.4477997,0.483999997
9.7,108,289.2414246,2.01E-08,5311,1,0.477097958,25.51150322,23,161.2838898,0.407999992
4.2,108,289.540863,1.84E-08,5311,1,1.756275296,24.20798492,25,126.6922302,0.527999997
9.9,108,289.1826477,2.06E-08,5311,1,1.034396768,24.73756599,23,176.078186,0.444000006
4.2,91,289.4219971,1.89E-08,1213,1,0.318496019,18.62073898,22,90.58084869,0.319999993
16.2,108,289.0344849,2.17E-08,5311,1,0.43014279,25.6151123,22,231.8232117,0.395999998
21.7,115,289.0670471,1.89E-08,4110,2,1.013090253,24.7583828,23,381.1229248,0.404000014
37.6,115,288.606842,2.06E-08,3110,1,0.569755971,25.33400726,20,487.9351807,0.395999998
8.4,90,289.2945557,1.87E-08,4200,2,0.575992465,25.32312012,17,185.6705933,0.331999987
11.7,91,289.3073425,1.98E-08,1213,1,0.599710941,25.28276443,22,189.7861023,0.335999995
15.7,90,289.3340454,1.95E-08,4200,2,0.45738554,18.32986259,12,154.4751587,0.340000004
6.5,93,289.3200989,1.90E-08,3130,2,0.539864421,25.38790131,22,188.1553802,0.360000014
7.6,115,289.2935791,2.02E-08,3110,1,0.589959621,25.2991581,12,180.0085754,0.312000006
7.6,115,289.3041992,1.98E-08,3110,1,0.616715968,14.27250385,23,194.8556671,0.356000006
9.6,34,289.1663513,1.90E-08,3110,1,0.341668189,25.84539604,18,246.4689484,0.296000004
20.4,92,289.1919861,1.87E-08,4110,2,0.706009984,12.69035149,18,235.8586884,0.363999993
13.4,126,289.1870117,1.96E-08,3210,4,1.00662744,24.76478386,18,263.5796204,0.30399999
8.7,92,289.0830078,2.03E-08,4110,2,0.42328766,25.6311779,18,292.4471436,0.375999987
17.5,115,289.056366,1.99E-08,3110,1,0.226379156,13.13466835,22,301.1593323,0.324000001
15.7,34,289.0647278,1.92E-08,3110,1,1.016978979,11.63218784,18,255.9767609,0.328000009
15.6,34,289.0706177,1.89E-08,3110,1,0.19831419,26.38939095,22,317.3967285,0.351999998
20.8,92,288.9632874,1.96E-08,4110,2,0.822696328,24.96659279,12,332.8143005,0.307999998
60.2,115,288.1593933,2.31E-08,3110,1,4.58024025,9.432097435,17,563.3035889,0.54400003
12.1,92,289.0204468,1.93E-08,4110,2,1.300244808,10.69325829,12,312.9141541,0.312000006
125.7,33,288.4549255,2.19E-08,1214,1,2.954387903,23.68731499,17,470.4071655,0.600000024
19.6,34,289.0152893,1.89E-08,3110,1,1.291972995,24.51515198,22,378.8840332,0.328000009
36.7,92,288.8504639,2.01E-08,4110,2,1.759109497,24.20637131,22,393.6957397,0.34799999
19.5,115,289.3067932,1.82E-08,3110,1,0.377505004,11.93013954,26,354.2980957,0.291999996
17.1,115,289.5215759,1.76E-08,4110,2,0.595332146,16.61624527,22,309.6890869,0.404000014
5,13,289.9178162,1.52E-08,1000,1,0.356232196,25.80365181,22,232.8408661,0.280000001
15.6,13,289.6172485,1.69E-08,1000,1,0.83465445,11.13664913,22,315.7936401,0.34799999
9.4,77,289.462677,1.80E-08,3110,1,2.680733919,9.969161987,22,385.2813416,0.400000006
20,13,289.5765076,1.73E-08,1000,1,2.714586973,9.956593513,22,334.7473755,0.363999993
21.2,115,289.510376,1.80E-08,4110,2,0.462880939,12.41939259,18,360.6558838,0.275999993
14,115,289.3771973,1.84E-08,4110,2,0.672152936,11.35320568,12,381.9000549,0.252000004
17.5,115,288.7183838,1.88E-08,4110,2,2.439346075,23.87915802,28,510.1601868,0.395999998
15.7,115,289.7423401,1.60E-08,4110,2,0.880797386,12.69226933,20,303.3974915,0.275999993
13.2,115,289.3639526,1.75E-08,3110,1,0.288227916,13.80941582,12,381.0048523,0.263999999
12,115,289.5933838,1.63E-08,4110,2,1.315692186,12.06773758,12,303.9777222,0.236000001
12.5,115,288.9178772,1.88E-08,4110,2,0.499724358,25.46516609,20,467.1845398,0.256000012
16.4,47,289.9357605,1.51E-08,5400,2,0.092604749,27.15090752,14,257.4801025,0.716000021
10.1,47,289.9455566,1.50E-08,5400,2,0.306799948,14.70248127,13,263.484436,0.763999999
6.8,115,289.2882996,1.75E-08,4110,2,0.963470936,14.51946163,18,381.7087097,0.300000012
8.2,47,289.901001,1.54E-08,5400,2,0.481887817,13.63191319,14,276.1733704,0.439999998
9.7,91,289.805542,1.55E-08,1220,1,0.511465371,11.62643147,12,279.4377441,0.219999999
9.1,91,289.666687,1.58E-08,1220,1,0.621575296,25.24695206,20,296.124939,0.211999997
7.3,47,289.8386841,1.60E-08,5400,2,0.111611702,26.96422005,14,269.8295898,0.755999982
14,115,289.2337036,1.76E-08,3110,1,0.647806942,25.20561218,12,388.8415833,0.280000001
13.8,115,289.2782288,1.79E-08,3110,1,1.050594449,24.72202492,26,386.7069092,0.291999996
17.8,13,289.8068237,1.64E-08,1000,1,0.951908112,24.82068825,12,298.0967407,0.639999986
22.5,115,289.3111267,1.84E-08,4110,2,1.030482888,24.7413578,26,393.1903687,0.300000012
12.4,116,289.4477539,1.87E-08,4110,2,1.112405539,24.66484261,12,460.0769958,0.312000006
6.8,116,289.0332031,1.96E-08,4110,2,0.408605009,25.66648293,12,533.3478394,0.275999993
20,116,287.9894714,1.98E-08,4110,2,0.902662098,24.87381744,24,698.538147,0.624000013
10.2,116,289.7941895,1.70E-08,4110,2,0.356972396,25.80157661,22,335.7401123,0.307999998
10.2,77,289.2267456,2.03E-08,3110,1,2.062993526,13.00398064,22,450.3380127,0.335999995
7.1,116,289.5789185,1.77E-08,4110,2,0.434153438,25.60583115,12,388.6315613,0.239999995
13.3,3,289.9715271,1.74E-08,0,0,1.631083846,10.46646786,26,341.3031311,0.319999993
12.5,78,289.5866699,1.82E-08,4110,2,0.829122126,11.14330006,12,405.2828979,0.216000006
9.6,116,289.5691223,1.82E-08,4110,2,2.347976923,23.91737938,12,427.7825012,0.256000012
17.2,3,289.7818604,1.71E-08,0,0,0.655349851,14.87503242,26,370.8016052,0.316000015
20.7,116,289.1296387,1.88E-08,4110,2,1.404227853,11.71490669,22,489.0464478,0.335999995
10,116,289.3388977,1.79E-08,4110,2,0.691358626,25.14054108,18,462.2221375,0.247999996
12.3,116,289.2193604,1.77E-08,4110,2,2.093254328,10.2168169,22,401.8341064,0.404000014
18.7,116,288.7662354,1.82E-08,4110,2,1.895244479,24.13178062,20,518.645752,0.428000003
13.3,116,288.685791,1.81E-08,4110,2,0.803691566,11.1744566,28,550.2839966,0.404000014
33.3,88,288.5500793,1.91E-08,4110,2,4.117912769,23.35442162,28,617.3554077,0.463999987
10,88,288.5287476,1.74E-08,4110,2,0.46745953,15.8752861,22,606.3027344,0.239999995
9.6,13,288.6988525,1.65E-08,1000,1,0.149287224,13.55101013,12,589.6849365,0.252000004
8.8,88,288.6303711,1.64E-08,4110,2,0.647181034,11.39106941,12,602.2848511,0.340000004
6.7,88,288.5541382,1.61E-08,4110,2,0.420779556,15.86466217,12,607.602417,0.208000004
10.3,88,288.4754639,1.62E-08,4110,2,0.618578851,13.38218403,12,639.614563,0.224000007
18.5,116,288.5656738,1.58E-08,4110,2,2.625355959,23.80557632,17,667.3673706,0.256000012
16.4,88,288.4537659,1.61E-08,4110,2,0.804675758,11.17323208,17,632.4884033,0.247999996
16.1,88,288.0507813,1.63E-08,4110,2,6.957975864,9.011160851,26,766.0517578,0.192000002
15,31,288.549469,1.55E-08,2110,2,0.386756629,15.83775234,12,596.4896851,0.231999993
23.7,31,288.7074585,1.54E-08,2110,2,2.444227219,10.06164646,12,608.3407593,0.272000015
9.9,88,288.3990173,1.58E-08,4110,2,1.250082254,10.73261452,12,656.4280396,0.219999999
10.3,116,288.6567383,1.53E-08,4110,2,1.784175038,24.19221306,23,657.0198975,0.328000009
9.8,116,287.0181274,1.69E-08,4110,2,4.188251972,10.62052822,12,885.8665161,0.372000009
12.3,116,288.4710083,1.82E-08,4110,2,0.677727699,11.34494495,12,605.367981,0.25999999
12.4,31,288.6330872,1.46E-08,2140,2,0.757201314,25.04956055,15,619.6167603,0.296000004
15.8,31,288.4826965,1.45E-08,2140,2,0.479003489,25.50751686,12,623.8607788,0.231999993
9.7,31,288.7037964,1.43E-08,2140,2,0.506617904,25.45146561,17,621.5505371,0.228
18.8,88,287.8938293,1.49E-08,4110,2,1.851363778,24.15522194,17,782.6585693,0.30399999
9.5,31,288.5607605,1.44E-08,2140,2,0.108085297,26.99632645,12,620.9300537,0.244000003
20.6,31,288.5917053,1.42E-08,2140,2,0.241285279,12.37775135,15,613.1466675,0.331999987
11.4,88,288.5484924,1.41E-08,4110,2,0.956069291,15.9566412,12,667.62854,0.228
17.5,31,288.482605,1.43E-08,2140,2,0.21553196,12.49062347,12,629.265564,0.208000004
13.8,31,288.4866028,1.40E-08,2140,2,0.080715418,27.28831863,12,620.1102905,0.324000001
11.7,88,287.6437073,1.48E-08,4110,2,0.61129719,25.2636261,28,801.2844238,0.231999993
12.3,31,288.5090637,1.38E-08,5400,3,0.119007103,20.54963493,12,616.7232056,0.247999996
15.2,31,288.5845337,1.34E-08,2140,2,0.433229506,11.7924509,15,616.5109253,0.287999988
67.9,31,288.415741,1.41E-08,2140,2,0.073480316,27.38223076,12,648.3778076,0.200000003
17.4,31,288.5112305,1.34E-08,2140,2,0.551526248,12.64962959,12,614.8883057,0.307999998
11.4,31,288.4773865,1.35E-08,2140,2,0.02194342,17.3402195,12,635.848999,0.316000015
21.8,31,288.6109619,1.30E-08,5400,3,0.32354188,25.89990807,12,629.2785034,0.280000001
11.5,31,288.3560486,1.37E-08,2140,2,0.040842973,27.96951294,15,643.3824463,0.363999993
9.1,31,288.3769836,1.34E-08,2140,2,0.127713546,15.57889557,12,636.7153931,0.307999998
9,31,288.3396606,1.43E-08,2140,2,0.093274385,27.14370155,12,656.5056763,0.187999994
15.3,31,288.3444519,1.45E-08,2140,2,0.118080892,15.03827667,9,657.9518433,0.192000002
14.5,31,288.3137512,1.43E-08,2140,2,0.096141487,16.59375191,12,652.0324707,0.200000003
15.5,31,288.2341919,1.42E-08,2140,2,0.059366826,27.59551239,12,645.979126,0.34799999
25.8,31,288.5754089,1.27E-08,5400,3,0.408156931,21.15041924,12,620.489624,0.239999995
19.8,31,288.1843872,1.31E-08,2140,4,2.040902376,24.05767822,17,686.0794678,0.268000007
8.1,31,288.305542,1.41E-08,2140,2,0.058300082,27.61364365,12,649.2164917,0.287999988
11.9,31,288.3467712,1.36E-08,2140,2,0.075678453,27.35275459,15,651.534668,0.30399999
9.9,31,288.3608093,1.37E-08,2140,2,0.077536739,16.73186111,12,652.5241699,0.228
23.4,31,288.4741821,1.26E-08,5400,3,0.051774222,18.81468391,12,628.3433228,0.30399999
7.4,31,288.5039063,1.27E-08,2140,2,0.222613171,17.1856842,12,631.2703247,0.239999995
10.6,31,287.7865295,1.55E-08,2110,2,0.838586092,11.13194847,28,769.1425781,0.231999993
10.9,31,288.2897339,1.43E-08,2140,2,0.296245277,25.98805237,15,675.3671265,0.280000001
18.5,31,288.3249512,1.31E-08,2140,2,0.052931443,15.50417805,13,653.2376099,0.351999998
13.3,31,288.470459,1.26E-08,5400,3,0.08313553,15.23502445,15,631.218689,0.291999996
24.5,31,288.3190918,1.39E-08,2140,2,0.112305276,17.80595398,12,663.6564941,0.316000015
12.2,31,288.4559937,1.26E-08,5400,3,0.057845775,22.61103249,13,633.432251,0.372000009
13.4,31,288.1697083,1.48E-08,2140,4,0.345020145,25.83563232,12,704.7478638,0.252000004
,31,288.4170532,1.27E-08,2140,4,0.076208293,27.34577751,13,637.480835,0.211999997
4,31,288.4518127,1.27E-08,5400,3,0.072754279,15.18608761,15,637.5537109,0.30399999
17.3,31,288.3208618,1.34E-08,2140,2,0.103159025,15.86652184,15,657.6416626,0.300000012
15,31,288.4301453,1.27E-08,2140,4,0.050261762,21.17778015,13,636.2233276,0.360000014
23.2,31,288.4385681,1.27E-08,5400,3,0.126963124,26.83535004,13,640.2991943,0.319999993
8.9,31,287.1140747,1.62E-08,2110,2,0.461590201,25.54454994,23,913.7615967,0.263999999
10.8,31,287.2799988,1.61E-08,2110,2,0.955633104,24.816782,12,884.265625,0.252000004
5.8,31,288.3508301,1.29E-08,5400,2,0.05883456,27.60451889,15,648.5758057,0.236000001
18.9,31,288.2393188,1.37E-08,5400,2,0.219329476,16.63204002,15,671.3534546,0.287999988
6,31,288.2819824,1.29E-08,2140,4,0.087774388,27.20447731,15,654.3110352,0.239999995
7.7,31,288.2350159,1.30E-08,2140,4,0.132986248,26.78900146,15,661.5874023,0.324000001
17.1,31,288.0619812,1.41E-08,5400,2,0.382962644,15.17388153,12,701.1957397,0.216000006
12.6,31,288.1855469,1.33E-08,5400,2,0.080528714,13.47512341,15,669.2640381,0.296000004
24.6,31,287.7507935,1.48E-08,5400,2,0.645143449,25.20973396,22,772.1003418,0.187999994
8.5,31,287.9294434,1.43E-08,5400,2,0.507193029,25.45033073,24,730.5239258,0.200000003
16.4,31,287.8281555,1.45E-08,5400,2,0.56504935,25.34230232,12,756.8833008,0.200000003
14.3,31,288.0046692,1.39E-08,5400,2,0.424979448,25.62718964,15,711.0963745,0.252000004
7.5,31,288.160553,1.32E-08,2140,4,0.088920839,27.19150162,15,676.5935059,0.244000003
18.2,31,287.0671082,1.63E-08,2110,2,0.467729628,25.53133583,20,923.7927856,0.208000004
4.8,31,288.100769,1.33E-08,2140,4,0.190034747,26.43203735,1,682.895874,0.256000012
15.3,31,286.7229309,1.60E-08,2140,4,1.266613722,24.53498268,12,924.0791016,0.208000004
3.7,31,287.9229736,1.34E-08,5400,2,0.470512807,25.52540207,12,712.5369263,0.275999993
9.3,31,288.1324463,1.32E-08,5400,3,0.167417362,12.74324512,15,684.128418,0.252000004
16,31,286.518219,1.65E-08,2110,2,0.531503856,25.40350914,12,1021.35022,0.30399999
22.6,31,287.9173584,1.33E-08,5400,2,0.506629467,25.45144272,15,709.9550171,0.291999996
34.4,31,286.4581909,1.65E-08,2110,2,0.415778369,25.64907837,12,1032.349121,0.192000002
21.4,31,287.1038513,1.55E-08,2140,4,1.137069583,24.64290619,22,888.289856,0.211999997
11.5,31,287.5762024,1.43E-08,5400,2,0.332158864,12.0581131,12,784.8692017,0.187999994
22.9,31,286.7470703,1.60E-08,2140,4,1.174374819,24.61061668,12,961.0646973,0.219999999
12.4,31,287.4728699,1.45E-08,2140,4,0.625216961,12.1187458,12,799.6550903,0.208000004
16.3,31,287.762085,1.36E-08,5400,2,0.379134327,25.74134254,15,740.6769409,0.244000003
9,31,287.9273682,1.32E-08,5400,2,0.484408915,11.68078423,15,713.4039307,0.216000006
32.8,31,288.0595703,1.31E-08,5400,2,0.09423919,14.70419502,20,696.256958,0.280000001
17.4,31,286.8523254,1.57E-08,2140,4,1.1883111,11.88191795,12,926.0112915,0.216000006
16.2,31,287.5864258,1.41E-08,2140,4,0.540499508,15.03695011,15,781.6332397,0.200000003
7.7,31,287.9090271,1.32E-08,5400,2,0.215622708,15.26279163,15,709.4118652,0.275999993
5.7,31,288.0467529,1.30E-08,5400,2,0.291633606,18.54607201,15,694.8397217,0.268000007
27.3,31,287.9025574,1.31E-08,5400,2,0.182398811,12.65753841,15,712.9016113,0.25999999
2.4,31,287.9476013,1.31E-08,5400,2,0.087803617,27.20414543,15,702.4057007,0.280000001
10,31,287.8882751,1.31E-08,5400,2,0.080858216,16.80324364,12,711.2467651,0.224000007
4.3,31,287.8666077,1.32E-08,5400,2,0.073980495,20.01827431,15,711.2650757,0.239999995
21.5,31,288.1165466,1.26E-08,5400,3,0.070593424,16.37938881,12,673.2506714,0.219999999
13.6,31,288.1344604,1.22E-08,2140,2,0.219570979,20.29770279,12,678.7480469,0.216000006
22.7,31,286.4414673,1.61E-08,2140,4,1.642217636,10.45966053,12,1029.061035,0.280000001
14,31,286.9051514,1.54E-08,2140,4,1.063603759,24.70971489,12,910.2375488,0.231999993
33.5,31,287.1098022,1.51E-08,2140,4,1.534132242,13.74665451,29,899.973999,0.187999994
6.7,31,287.8508301,1.32E-08,5400,2,0.026178485,16.90138435,15,714.1537476,0.280000001
6.9,31,287.818512,1.33E-08,5400,2,0.171932921,26.53214073,15,721.5581055,0.268000007
19.2,31,287.8755798,1.33E-08,2140,2,0.176175877,12.69225121,12,720.2590332,0.247999996
